Year,School_Id,Class,Drops_Male,Drops_Female
2007.0,1600108.0,8.0,4.0,5.0
2007.0,1600110.0,1.0,1.0,1.0
2007.0,1600110.0,8.0,2.0,0.0
2007.0,1600112.0,6.0,1.0,0.0
2007.0,1600112.0,8.0,1.0,0.0
2007.0,1600113.0,1.0,0.0,1.0
2007.0,1600113.0,2.0,0.0,1.0
2007.0,1600113.0,3.0,0.0,1.0
2007.0,1600113.0,4.0,0.0,1.0
2007.0,1600114.0,1.0,0.0,1.0
2007.0,1600114.0,2.0,1.0,0.0
2007.0,1600114.0,3.0,1.0,0.0
2007.0,1600114.0,4.0,0.0,2.0
2007.0,1600114.0,8.0,2.0,0.0
2007.0,1600114.0,9.0,1.0,0.0
2007.0,1600114.0,10.0,1.0,0.0
2007.0,1600115.0,1.0,1.0,1.0
2007.0,1600115.0,3.0,1.0,0.0
2007.0,1600115.0,6.0,1.0,0.0
2007.0,1600115.0,8.0,1.0,0.0
2007.0,1600116.0,1.0,1.0,0.0
2007.0,1600116.0,3.0,1.0,0.0
2007.0,1600116.0,5.0,0.0,1.0
2007.0,1600116.0,8.0,1.0,2.0
2007.0,1600116.0,9.0,3.0,1.0
2007.0,1600116.0,11.0,0.0,2.0
2007.0,1600701.0,5.0,1.0,0.0
2007.0,1600701.0,6.0,2.0,2.0
2007.0,1600701.0,7.0,2.0,2.0
2007.0,1600701.0,8.0,1.0,0.0
2007.0,1600702.0,5.0,2.0,0.0
2007.0,1600702.0,6.0,2.0,0.0
2007.0,1600703.0,1.0,0.0,1.0
2007.0,1600703.0,3.0,2.0,1.0
2007.0,1600703.0,5.0,1.0,1.0
2007.0,1600703.0,6.0,1.0,1.0
2007.0,1600703.0,7.0,1.0,0.0
2007.0,1600704.0,2.0,1.0,0.0
2007.0,1600704.0,4.0,1.0,0.0
2007.0,1600704.0,5.0,0.0,1.0
2007.0,1600705.0,1.0,0.0,1.0
2007.0,1600705.0,4.0,0.0,1.0
2007.0,1600705.0,5.0,1.0,0.0
2007.0,1600705.0,7.0,0.0,1.0
2007.0,1600705.0,9.0,1.0,0.0
2007.0,1601101.0,2.0,3.0,1.0
2007.0,1601101.0,5.0,0.0,3.0
2007.0,1601101.0,6.0,1.0,3.0
2007.0,1601101.0,7.0,0.0,1.0
2007.0,1601201.0,2.0,1.0,1.0
2007.0,1601201.0,3.0,0.0,1.0
2007.0,1601201.0,5.0,2.0,0.0
2007.0,1601201.0,6.0,2.0,0.0
2007.0,1601202.0,2.0,1.0,0.0
2007.0,1601203.0,1.0,1.0,0.0
2007.0,1601203.0,2.0,1.0,2.0
2007.0,1601203.0,4.0,0.0,1.0
2007.0,1601203.0,5.0,0.0,3.0
2007.0,1601203.0,7.0,0.0,2.0
2007.0,1601203.0,8.0,1.0,1.0
2007.0,1601204.0,1.0,2.0,1.0
2007.0,1601204.0,2.0,1.0,2.0
2007.0,1601204.0,3.0,0.0,1.0
2007.0,1601204.0,4.0,1.0,0.0
2007.0,1601204.0,5.0,1.0,2.0
2007.0,1601204.0,8.0,3.0,2.0
2007.0,1601206.0,6.0,0.0,1.0
2007.0,1601206.0,8.0,3.0,1.0
2007.0,1601301.0,1.0,2.0,0.0
2007.0,1601301.0,7.0,0.0,2.0
2007.0,1601301.0,8.0,2.0,1.0
2007.0,1601301.0,9.0,1.0,0.0
2007.0,1601301.0,10.0,3.0,0.0
2007.0,1601302.0,1.0,0.0,1.0
2007.0,1601302.0,2.0,1.0,1.0
2007.0,1601302.0,3.0,0.0,1.0
2007.0,1601302.0,4.0,2.0,1.0
2007.0,1601302.0,5.0,1.0,1.0
2007.0,1601302.0,7.0,1.0,2.0
2007.0,1601302.0,8.0,1.0,2.0
2007.0,1601302.0,9.0,3.0,2.0
2007.0,1601302.0,11.0,1.0,1.0
2007.0,1601303.0,2.0,0.0,1.0
2007.0,1601303.0,6.0,1.0,3.0
2007.0,1601303.0,7.0,1.0,2.0
2007.0,1601303.0,8.0,1.0,1.0
2007.0,1601303.0,9.0,1.0,0.0
2007.0,1601303.0,10.0,1.0,0.0
2007.0,1601303.0,11.0,1.0,1.0
2007.0,1601304.0,1.0,2.0,2.0
2007.0,1601304.0,2.0,0.0,1.0
2007.0,1601304.0,4.0,0.0,1.0
2007.0,1601304.0,6.0,2.0,0.0
2007.0,1601304.0,7.0,1.0,0.0
2007.0,1601305.0,1.0,1.0,1.0
2007.0,1601305.0,2.0,1.0,0.0
2007.0,1601305.0,4.0,1.0,2.0
2007.0,1601305.0,5.0,2.0,1.0
2007.0,1601305.0,6.0,3.0,2.0
2007.0,1601305.0,7.0,5.0,3.0
2007.0,1601305.0,8.0,4.0,2.0
2007.0,1601306.0,1.0,0.0,1.0
2007.0,1601306.0,3.0,0.0,1.0
2007.0,1601306.0,4.0,0.0,1.0
2007.0,1601306.0,5.0,0.0,1.0
2007.0,1601306.0,6.0,0.0,1.0
2007.0,1601306.0,7.0,1.0,1.0
2007.0,1601307.0,1.0,0.0,1.0
2007.0,1601307.0,2.0,0.0,2.0
2007.0,1601307.0,3.0,1.0,1.0
2007.0,1601307.0,4.0,4.0,2.0
2007.0,1601307.0,5.0,3.0,5.0
2007.0,1601307.0,6.0,2.0,1.0
2007.0,1601307.0,7.0,1.0,1.0
2007.0,1601307.0,8.0,1.0,1.0
2007.0,1601308.0,1.0,1.0,2.0
2007.0,1601308.0,3.0,1.0,0.0
2007.0,1601308.0,5.0,2.0,0.0
2007.0,1601308.0,7.0,0.0,1.0
2007.0,1601308.0,8.0,0.0,1.0
2007.0,1601309.0,1.0,1.0,0.0
2007.0,1601309.0,2.0,0.0,1.0
2007.0,1601309.0,3.0,0.0,1.0
2007.0,1601309.0,4.0,2.0,0.0
2007.0,1601309.0,5.0,1.0,0.0
2007.0,1601309.0,6.0,1.0,0.0
2007.0,1601309.0,7.0,1.0,3.0
2007.0,1601309.0,8.0,1.0,0.0
2007.0,1601310.0,1.0,0.0,1.0
2007.0,1601310.0,5.0,1.0,0.0
2007.0,1601313.0,1.0,0.0,1.0
2007.0,1601316.0,2.0,1.0,0.0
2007.0,1601316.0,4.0,1.0,1.0
2007.0,1601316.0,5.0,4.0,0.0
2007.0,1601316.0,7.0,0.0,1.0
2007.0,1601317.0,1.0,1.0,2.0
2007.0,1601317.0,2.0,2.0,0.0
2007.0,1601317.0,3.0,2.0,1.0
2007.0,1601317.0,4.0,2.0,2.0
2007.0,1601317.0,5.0,1.0,0.0
2007.0,1601317.0,6.0,2.0,0.0
2007.0,1601317.0,8.0,1.0,2.0
2007.0,1601318.0,1.0,2.0,0.0
2007.0,1601318.0,4.0,1.0,0.0
2007.0,1601319.0,2.0,0.0,1.0
2007.0,1601319.0,3.0,0.0,1.0
2007.0,1601319.0,4.0,2.0,1.0
2007.0,1601320.0,2.0,1.0,0.0
2007.0,1601320.0,3.0,0.0,2.0
2007.0,1601320.0,4.0,1.0,0.0
2007.0,1601321.0,2.0,2.0,2.0
2007.0,1601321.0,4.0,2.0,3.0
2007.0,1601322.0,2.0,1.0,0.0
2007.0,1601401.0,1.0,1.0,2.0
2007.0,1601401.0,2.0,0.0,1.0
2007.0,1601402.0,1.0,1.0,0.0
2007.0,1601402.0,2.0,2.0,2.0
2007.0,1601402.0,3.0,2.0,0.0
2007.0,1601402.0,4.0,0.0,3.0
2007.0,1601403.0,5.0,7.0,13.0
2007.0,1601403.0,6.0,4.0,3.0
2007.0,1601403.0,7.0,3.0,4.0
2007.0,1601403.0,8.0,5.0,4.0
2007.0,1601403.0,9.0,0.0,2.0
2007.0,1601403.0,10.0,1.0,0.0
2007.0,1601403.0,11.0,1.0,1.0
2007.0,1601501.0,9.0,1.0,0.0
2007.0,1601700.0,4.0,0.0,1.0
2007.0,1601701.0,1.0,1.0,1.0
2007.0,1601701.0,2.0,1.0,0.0
2007.0,1601701.0,4.0,1.0,1.0
2007.0,1601701.0,5.0,1.0,1.0
2007.0,1601701.0,6.0,1.0,2.0
2007.0,1601701.0,7.0,1.0,1.0
2007.0,1601701.0,8.0,3.0,0.0
2007.0,1601702.0,3.0,0.0,1.0
2007.0,1601702.0,4.0,2.0,0.0
2007.0,1601702.0,5.0,1.0,0.0
2007.0,1601702.0,8.0,0.0,3.0
2007.0,1601703.0,7.0,1.0,0.0
2007.0,1601703.0,8.0,1.0,0.0
2007.0,1601704.0,1.0,0.0,1.0
2007.0,1601704.0,5.0,0.0,1.0
2007.0,1601704.0,8.0,0.0,1.0
2007.0,1601705.0,5.0,0.0,2.0
2007.0,1601705.0,7.0,1.0,0.0
2007.0,1601706.0,1.0,0.0,1.0
2007.0,1601706.0,2.0,1.0,0.0
2007.0,1601706.0,3.0,1.0,0.0
2007.0,1601706.0,8.0,3.0,3.0
2007.0,1601707.0,1.0,1.0,0.0
2007.0,1601707.0,3.0,0.0,1.0
2007.0,1601707.0,4.0,0.0,2.0
2007.0,1601707.0,6.0,2.0,1.0
2007.0,1601707.0,7.0,0.0,1.0
2007.0,1601707.0,8.0,2.0,5.0
2007.0,1601708.0,1.0,1.0,0.0
2007.0,1601708.0,2.0,1.0,4.0
2007.0,1601708.0,3.0,0.0,2.0
2007.0,1601708.0,4.0,2.0,0.0
2007.0,1601708.0,5.0,0.0,2.0
2007.0,1601708.0,6.0,4.0,1.0
2007.0,1601708.0,7.0,2.0,1.0
2007.0,1601708.0,8.0,0.0,1.0
2007.0,1601709.0,1.0,1.0,1.0
2007.0,1601709.0,3.0,2.0,1.0
2007.0,1601709.0,5.0,2.0,1.0
2007.0,1601709.0,7.0,0.0,3.0
2007.0,1601709.0,8.0,10.0,15.0
2007.0,1601710.0,1.0,0.0,1.0
2007.0,1601710.0,3.0,0.0,2.0
2007.0,1601710.0,5.0,2.0,0.0
2007.0,1601710.0,8.0,7.0,6.0
2007.0,1601711.0,3.0,1.0,2.0
2007.0,1601711.0,4.0,2.0,1.0
2007.0,1601711.0,5.0,1.0,0.0
2007.0,1601711.0,6.0,0.0,2.0
2007.0,1601711.0,7.0,0.0,2.0
2007.0,1601712.0,5.0,1.0,1.0
2007.0,1601712.0,6.0,1.0,1.0
2007.0,1601712.0,7.0,2.0,2.0
2007.0,1601712.0,8.0,2.0,2.0
2007.0,1601713.0,1.0,1.0,1.0
2007.0,1601713.0,4.0,1.0,1.0
2007.0,1601713.0,7.0,3.0,0.0
2007.0,1601713.0,8.0,3.0,0.0
2007.0,1601721.0,2.0,1.0,0.0
2007.0,1601721.0,4.0,2.0,2.0
2007.0,1602301.0,1.0,1.0,0.0
2007.0,1602301.0,2.0,2.0,0.0
2007.0,1602301.0,4.0,2.0,3.0
2007.0,1602301.0,5.0,8.0,8.0
2007.0,1602301.0,6.0,6.0,6.0
2007.0,1602301.0,7.0,1.0,6.0
2007.0,1602301.0,8.0,2.0,4.0
2007.0,1602302.0,4.0,4.0,2.0
2007.0,1602302.0,6.0,2.0,1.0
2007.0,1602302.0,7.0,2.0,6.0
2007.0,1602302.0,8.0,1.0,1.0
2007.0,1602303.0,1.0,1.0,1.0
2007.0,1602303.0,2.0,1.0,1.0
2007.0,1602303.0,3.0,0.0,3.0
2007.0,1602303.0,5.0,1.0,0.0
2007.0,1602303.0,6.0,1.0,1.0
2007.0,1602303.0,7.0,1.0,0.0
2007.0,1602303.0,8.0,5.0,6.0
2007.0,1602304.0,2.0,2.0,3.0
2007.0,1602304.0,3.0,0.0,1.0
2007.0,1602304.0,4.0,1.0,0.0
2007.0,1602304.0,5.0,1.0,0.0
2007.0,1602304.0,8.0,7.0,4.0
2007.0,1602305.0,1.0,0.0,1.0
2007.0,1602305.0,2.0,0.0,1.0
2007.0,1602305.0,3.0,0.0,3.0
2007.0,1602305.0,5.0,2.0,1.0
2007.0,1602305.0,6.0,2.0,0.0
2007.0,1602305.0,7.0,1.0,0.0
2007.0,1602305.0,8.0,0.0,1.0
2007.0,1602306.0,1.0,2.0,3.0
2007.0,1602306.0,2.0,1.0,2.0
2007.0,1602306.0,3.0,1.0,2.0
2007.0,1602306.0,5.0,3.0,2.0
2007.0,1602306.0,6.0,1.0,0.0
2007.0,1602306.0,7.0,2.0,2.0
2007.0,1602306.0,8.0,2.0,5.0
2007.0,1602307.0,3.0,1.0,0.0
2007.0,1602307.0,4.0,2.0,1.0
2007.0,1602307.0,5.0,2.0,0.0
2007.0,1602307.0,6.0,2.0,1.0
2007.0,1602307.0,7.0,4.0,3.0
2007.0,1602307.0,8.0,5.0,4.0
2007.0,1602308.0,1.0,1.0,0.0
2007.0,1602308.0,2.0,1.0,0.0
2007.0,1602308.0,3.0,1.0,0.0
2007.0,1602308.0,4.0,1.0,0.0
2007.0,1602308.0,5.0,2.0,2.0
2007.0,1602308.0,6.0,2.0,2.0
2007.0,1602308.0,7.0,1.0,0.0
2007.0,1602308.0,8.0,2.0,0.0
2007.0,1602309.0,1.0,2.0,0.0
2007.0,1602309.0,2.0,1.0,2.0
2007.0,1602309.0,3.0,2.0,0.0
2007.0,1602309.0,4.0,1.0,2.0
2007.0,1602309.0,6.0,1.0,2.0
2007.0,1602309.0,8.0,1.0,2.0
2007.0,1602310.0,3.0,0.0,1.0
2007.0,1602310.0,4.0,0.0,1.0
2007.0,1602310.0,5.0,1.0,0.0
2007.0,1602310.0,6.0,0.0,4.0
2007.0,1602310.0,8.0,3.0,2.0
2007.0,1602311.0,1.0,0.0,1.0
2007.0,1602312.0,1.0,4.0,1.0
2007.0,1602312.0,2.0,3.0,2.0
2007.0,1602312.0,3.0,4.0,2.0
2007.0,1602312.0,4.0,6.0,2.0
2007.0,1602314.0,1.0,2.0,0.0
2007.0,1602314.0,2.0,1.0,0.0
2007.0,1602314.0,9.0,0.0,1.0
2007.0,1602314.0,11.0,1.0,0.0
2007.0,1602401.0,1.0,2.0,0.0
2007.0,1602401.0,4.0,0.0,1.0
2007.0,1602401.0,5.0,1.0,2.0
2007.0,1602401.0,7.0,0.0,1.0
2007.0,1602401.0,8.0,2.0,0.0
2007.0,1602502.0,1.0,0.0,3.0
2007.0,1602502.0,2.0,2.0,4.0
2007.0,1602502.0,3.0,3.0,2.0
2007.0,1602502.0,4.0,7.0,1.0
2007.0,1602502.0,5.0,3.0,0.0
2007.0,1602502.0,6.0,2.0,3.0
2007.0,1602502.0,7.0,0.0,2.0
2007.0,1602502.0,8.0,0.0,1.0
2007.0,1602503.0,1.0,1.0,3.0
2007.0,1602503.0,2.0,4.0,5.0
2007.0,1602503.0,3.0,2.0,1.0
2007.0,1602503.0,4.0,1.0,2.0
2007.0,1602503.0,5.0,1.0,0.0
2007.0,1602503.0,6.0,1.0,1.0
2007.0,1602503.0,7.0,1.0,0.0
2007.0,1602503.0,8.0,0.0,1.0
2007.0,1602504.0,1.0,1.0,1.0
2007.0,1602504.0,3.0,1.0,2.0
2007.0,1602504.0,4.0,1.0,0.0
2007.0,1602504.0,5.0,1.0,3.0
2007.0,1602504.0,6.0,2.0,4.0
2007.0,1602504.0,7.0,1.0,1.0
2007.0,1602504.0,8.0,1.0,1.0
2007.0,1602505.0,2.0,1.0,0.0
2007.0,1602505.0,4.0,1.0,0.0
2007.0,1602505.0,6.0,0.0,1.0
2007.0,1602505.0,7.0,0.0,1.0
2007.0,1602505.0,8.0,2.0,0.0
2007.0,1602506.0,5.0,0.0,3.0
2007.0,1602506.0,6.0,0.0,2.0
2007.0,1602506.0,7.0,2.0,0.0
2007.0,1602506.0,8.0,0.0,3.0
2007.0,1602507.0,1.0,2.0,0.0
2007.0,1602507.0,4.0,0.0,2.0
2007.0,1602507.0,5.0,4.0,4.0
2007.0,1602507.0,6.0,2.0,1.0
2007.0,1602602.0,2.0,1.0,0.0
2007.0,1602602.0,8.0,1.0,0.0
2007.0,1602603.0,3.0,2.0,0.0
2007.0,1602603.0,5.0,4.0,0.0
2007.0,1602603.0,7.0,1.0,0.0
2007.0,1602603.0,8.0,1.0,1.0
2007.0,1602604.0,7.0,1.0,0.0
2007.0,1602605.0,4.0,1.0,0.0
2007.0,1602605.0,6.0,0.0,2.0
2007.0,1602605.0,7.0,1.0,3.0
2007.0,1602605.0,8.0,5.0,1.0
2007.0,1602606.0,2.0,1.0,0.0
2007.0,1602606.0,3.0,0.0,1.0
2007.0,1602606.0,4.0,1.0,0.0
2007.0,1602606.0,5.0,1.0,0.0
2007.0,1602606.0,6.0,0.0,1.0
2007.0,1602606.0,7.0,0.0,1.0
2007.0,1602607.0,5.0,1.0,0.0
2007.0,1602608.0,1.0,0.0,1.0
2007.0,1602608.0,7.0,2.0,0.0
2007.0,1602609.0,4.0,0.0,1.0
2007.0,1602609.0,7.0,2.0,2.0
2007.0,1602609.0,8.0,1.0,0.0
2007.0,1602611.0,5.0,0.0,6.0
2007.0,1602611.0,6.0,0.0,1.0
2007.0,1602611.0,7.0,1.0,1.0
2007.0,1602611.0,8.0,0.0,1.0
2007.0,1602612.0,2.0,1.0,0.0
2007.0,1602612.0,3.0,1.0,0.0
2007.0,1602612.0,4.0,3.0,3.0
2007.0,1602612.0,5.0,1.0,1.0
2007.0,1602612.0,6.0,0.0,1.0
2007.0,1602612.0,7.0,2.0,1.0
2007.0,1602612.0,8.0,1.0,1.0
2007.0,1602613.0,1.0,0.0,1.0
2007.0,1602613.0,8.0,1.0,0.0
2007.0,1602801.0,1.0,0.0,1.0
2007.0,1602801.0,2.0,0.0,1.0
2007.0,1602801.0,3.0,3.0,0.0
2007.0,1602801.0,4.0,0.0,1.0
2007.0,1602801.0,5.0,2.0,1.0
2007.0,1602803.0,1.0,1.0,1.0
2007.0,1602803.0,4.0,0.0,1.0
2007.0,1602803.0,6.0,1.0,0.0
2007.0,1602803.0,7.0,0.0,1.0
2007.0,1602803.0,8.0,0.0,1.0
2007.0,1602804.0,3.0,0.0,1.0
2007.0,1602804.0,4.0,1.0,1.0
2007.0,1602804.0,5.0,0.0,2.0
2007.0,1602804.0,6.0,1.0,1.0
2007.0,1602804.0,8.0,1.0,0.0
2007.0,1602805.0,2.0,1.0,0.0
2007.0,1602805.0,6.0,0.0,1.0
2007.0,1602806.0,3.0,0.0,1.0
2007.0,1602806.0,4.0,0.0,1.0
2007.0,1602806.0,5.0,0.0,1.0
2007.0,1602806.0,6.0,2.0,0.0
2007.0,1602806.0,7.0,1.0,2.0
2007.0,1602806.0,8.0,3.0,1.0
2007.0,1602807.0,5.0,0.0,1.0
2007.0,1602807.0,6.0,0.0,1.0
2007.0,1602807.0,7.0,0.0,2.0
2007.0,1602807.0,8.0,0.0,1.0
2007.0,1602808.0,4.0,2.0,0.0
2007.0,1602808.0,6.0,0.0,1.0
2007.0,1602808.0,7.0,2.0,1.0
2007.0,1602808.0,8.0,3.0,3.0
2007.0,1602901.0,1.0,1.0,2.0
2007.0,1602901.0,3.0,1.0,1.0
2007.0,1602901.0,4.0,1.0,1.0
2007.0,1602901.0,5.0,1.0,0.0
2007.0,1602901.0,6.0,1.0,0.0
2007.0,1602901.0,7.0,0.0,1.0
2007.0,1602901.0,8.0,4.0,1.0
2007.0,1602902.0,1.0,0.0,1.0
2007.0,1602902.0,6.0,4.0,1.0
2007.0,1602902.0,7.0,3.0,0.0
2007.0,1602902.0,8.0,1.0,3.0
2007.0,1602903.0,2.0,2.0,0.0
2007.0,1602903.0,6.0,3.0,6.0
2007.0,1602903.0,7.0,2.0,3.0
2007.0,1602903.0,8.0,5.0,7.0
2007.0,1602904.0,1.0,0.0,1.0
2007.0,1602904.0,4.0,1.0,1.0
2007.0,1602904.0,5.0,0.0,1.0
2007.0,1602904.0,6.0,0.0,3.0
2007.0,1602904.0,7.0,1.0,7.0
2007.0,1602904.0,8.0,5.0,3.0
2007.0,1602905.0,4.0,0.0,1.0
2007.0,1602905.0,8.0,1.0,0.0
2007.0,1602906.0,5.0,0.0,1.0
2007.0,1602906.0,7.0,2.0,0.0
2007.0,1602906.0,8.0,4.0,1.0
2007.0,1602907.0,1.0,0.0,1.0
2007.0,1602907.0,6.0,1.0,1.0
2007.0,1602907.0,9.0,1.0,0.0
2007.0,1603301.0,1.0,1.0,0.0
2007.0,1603301.0,5.0,0.0,2.0
2007.0,1603301.0,6.0,0.0,1.0
2007.0,1603301.0,8.0,4.0,0.0
2007.0,1603301.0,10.0,0.0,1.0
2007.0,1603301.0,11.0,1.0,2.0
2007.0,1603302.0,4.0,0.0,1.0
2007.0,1603303.0,5.0,1.0,0.0
2007.0,1603303.0,6.0,1.0,0.0
2007.0,1603303.0,7.0,0.0,1.0
2007.0,1603303.0,8.0,0.0,1.0
2007.0,1603304.0,7.0,0.0,2.0
2007.0,1603304.0,8.0,0.0,2.0
2007.0,1603305.0,5.0,1.0,1.0
2007.0,1603305.0,6.0,1.0,1.0
2007.0,1603305.0,7.0,2.0,3.0
2007.0,1603305.0,8.0,2.0,3.0
2007.0,1603306.0,7.0,1.0,2.0
2007.0,1603701.0,3.0,0.0,1.0
2007.0,1603701.0,4.0,0.0,1.0
2007.0,1603701.0,5.0,2.0,0.0
2007.0,1603701.0,6.0,2.0,0.0
2007.0,1603701.0,7.0,1.0,0.0
2007.0,1603701.0,8.0,4.0,0.0
2007.0,1603703.0,5.0,1.0,0.0
2007.0,1603703.0,6.0,1.0,0.0
2007.0,1603703.0,7.0,1.0,4.0
2007.0,1603703.0,8.0,1.0,4.0
2007.0,1603704.0,1.0,0.0,1.0
2007.0,1603704.0,5.0,1.0,1.0
2007.0,1603704.0,8.0,1.0,0.0
2007.0,1603705.0,1.0,1.0,0.0
2007.0,1603705.0,4.0,1.0,0.0
2007.0,1603705.0,5.0,0.0,1.0
2007.0,1603705.0,7.0,0.0,1.0
2007.0,1603705.0,8.0,1.0,0.0
2007.0,1603706.0,3.0,0.0,1.0
2007.0,1603706.0,5.0,1.0,3.0
2007.0,1603706.0,6.0,2.0,0.0
2007.0,1603706.0,7.0,1.0,2.0
2007.0,1603706.0,8.0,1.0,2.0
2007.0,1603708.0,1.0,0.0,1.0
2007.0,1603708.0,3.0,1.0,0.0
2007.0,1603708.0,6.0,1.0,2.0
2007.0,1603708.0,8.0,0.0,1.0
2007.0,1603708.0,9.0,1.0,1.0
2007.0,1603708.0,10.0,1.0,3.0
2007.0,1603708.0,11.0,0.0,2.0
2007.0,1690142.0,4.0,0.0,1.0
2007.0,1690142.0,5.0,0.0,1.0
2007.0,1690143.0,4.0,2.0,0.0
2007.0,1690143.0,7.0,1.0,0.0
2007.0,1690143.0,8.0,1.0,3.0
2007.0,1690144.0,2.0,2.0,0.0
2007.0,1690144.0,3.0,3.0,0.0
2007.0,1690144.0,4.0,1.0,0.0
2007.0,1690144.0,6.0,4.0,1.0
2007.0,1690144.0,7.0,3.0,0.0
2007.0,1690144.0,8.0,8.0,14.0
2007.0,1690146.0,1.0,0.0,1.0
2007.0,1690146.0,5.0,2.0,0.0
2007.0,1690146.0,7.0,2.0,0.0
2007.0,1690147.0,1.0,0.0,2.0
2007.0,1690147.0,2.0,1.0,1.0
2007.0,1690147.0,3.0,1.0,1.0
2007.0,1690147.0,6.0,2.0,3.0
2007.0,1690147.0,7.0,2.0,0.0
2007.0,1690148.0,6.0,2.0,1.0
2007.0,1690148.0,7.0,0.0,1.0
2007.0,1690148.0,8.0,1.0,1.0
2007.0,1690149.0,4.0,1.0,0.0
2007.0,1690149.0,5.0,1.0,0.0
2007.0,1690149.0,6.0,0.0,1.0
2007.0,1690149.0,7.0,1.0,0.0
2007.0,1690149.0,8.0,1.0,1.0
2007.0,1690150.0,2.0,0.0,2.0
2007.0,1690150.0,3.0,0.0,1.0
2007.0,1690150.0,4.0,0.0,1.0
2007.0,1690150.0,6.0,1.0,1.0
2007.0,1690150.0,7.0,2.0,0.0
2007.0,1690150.0,8.0,0.0,1.0
2007.0,1690150.0,9.0,0.0,3.0
2007.0,1690150.0,10.0,1.0,1.0
2007.0,1690151.0,2.0,1.0,1.0
2007.0,1690151.0,3.0,0.0,1.0
2007.0,1690151.0,4.0,1.0,0.0
2007.0,1690151.0,6.0,1.0,2.0
2007.0,1690151.0,7.0,2.0,0.0
2007.0,1690151.0,8.0,4.0,1.0
2007.0,1690151.0,9.0,0.0,3.0
2007.0,1690152.0,7.0,1.0,0.0
2007.0,1690153.0,9.0,0.0,1.0
2007.0,1690153.0,10.0,0.0,2.0
2007.0,1690154.0,4.0,1.0,0.0
2007.0,1690154.0,5.0,1.0,0.0
2007.0,1690154.0,8.0,0.0,1.0
2007.0,1690154.0,9.0,1.0,1.0
2007.0,1690154.0,10.0,2.0,0.0
2007.0,1690154.0,11.0,0.0,2.0
2007.0,1690155.0,8.0,2.0,1.0
2007.0,1690155.0,9.0,1.0,1.0
2007.0,1690156.0,3.0,1.0,0.0
2007.0,1690156.0,5.0,0.0,1.0
2007.0,1690156.0,6.0,0.0,1.0
2007.0,1690156.0,9.0,2.0,0.0
2007.0,1690156.0,11.0,0.0,1.0
2007.0,1690157.0,1.0,2.0,0.0
2007.0,1690157.0,3.0,1.0,0.0
2007.0,1690157.0,5.0,0.0,1.0
2007.0,1690157.0,6.0,0.0,1.0
2007.0,1690157.0,9.0,1.0,1.0
2007.0,1690157.0,10.0,1.0,1.0
2007.0,1690242.0,1.0,0.0,1.0
2007.0,1690242.0,2.0,2.0,1.0
2007.0,1690242.0,3.0,3.0,5.0
2007.0,1690242.0,4.0,26.0,23.0
2007.0,1690243.0,1.0,1.0,1.0
2007.0,1690243.0,2.0,0.0,1.0
2007.0,1690243.0,3.0,1.0,1.0
2007.0,1690243.0,4.0,1.0,0.0
2007.0,1690244.0,2.0,0.0,1.0
2007.0,1690244.0,3.0,0.0,1.0
2007.0,1690244.0,4.0,1.0,0.0
2007.0,1690244.0,7.0,0.0,1.0
2007.0,1690244.0,8.0,1.0,0.0
2007.0,1690245.0,2.0,0.0,1.0
2007.0,1690245.0,3.0,1.0,0.0
2007.0,1690245.0,4.0,0.0,1.0
2007.0,1690245.0,6.0,0.0,1.0
2007.0,1690245.0,7.0,2.0,2.0
2007.0,1690245.0,8.0,9.0,8.0
2007.0,1690246.0,1.0,2.0,0.0
2007.0,1690246.0,2.0,2.0,2.0
2007.0,1690246.0,3.0,4.0,3.0
2007.0,1690246.0,4.0,6.0,10.0
2007.0,1690246.0,5.0,8.0,11.0
2007.0,1690246.0,6.0,11.0,16.0
2007.0,1690246.0,7.0,19.0,11.0
2007.0,1690246.0,8.0,9.0,10.0
2007.0,1690246.0,9.0,16.0,17.0
2007.0,1690247.0,3.0,1.0,0.0
2007.0,1690247.0,4.0,3.0,0.0
2007.0,1690247.0,5.0,5.0,3.0
2007.0,1690247.0,6.0,3.0,1.0
2007.0,1690247.0,7.0,3.0,4.0
2007.0,1690247.0,8.0,11.0,4.0
2007.0,1690247.0,9.0,16.0,15.0
2007.0,1690247.0,10.0,13.0,5.0
2007.0,1690247.0,11.0,3.0,1.0
2007.0,1690248.0,2.0,0.0,1.0
2007.0,1690248.0,3.0,1.0,0.0
2007.0,1690248.0,6.0,0.0,2.0
2007.0,1690248.0,8.0,0.0,1.0
2007.0,1690248.0,9.0,0.0,2.0
2007.0,1690341.0,6.0,1.0,0.0
2007.0,1690341.0,7.0,0.0,1.0
2007.0,1690341.0,8.0,3.0,1.0
2007.0,1690342.0,1.0,2.0,0.0
2007.0,1690342.0,5.0,1.0,0.0
2007.0,1690342.0,8.0,1.0,0.0
2007.0,1690343.0,4.0,0.0,1.0
2007.0,1690343.0,6.0,1.0,0.0
2007.0,1690343.0,7.0,0.0,1.0
2007.0,1690343.0,9.0,1.0,1.0
2007.0,1690344.0,1.0,0.0,1.0
2007.0,1690344.0,5.0,0.0,1.0
2007.0,1690344.0,6.0,1.0,0.0
2007.0,1690345.0,2.0,1.0,0.0
2007.0,1690345.0,5.0,0.0,1.0
2007.0,1690345.0,8.0,0.0,1.0
2007.0,1690345.0,9.0,1.0,3.0
